Płeć,Kategoria wiekowa,5 km Czas,5 km Tempo,10 km Czas,10 km Tempo,15 km Czas,15 km Tempo,20 km Czas,20 km Tempo,Czas,Tempo,Wiek
K,K30,1186.0,3.953333333333333,2388.0,4.006666666666667,3659.0,4.236666666666666,5015.0,4.52,5252.0,4.149482499802481,37.0
M,M40,1195.0,3.983333333333333,2370.0,3.9166666666666665,3615.0,4.15,4997.0,4.6066666666666665,5254.0,4.151062653077349,44.0
M,M40,1228.0,4.093333333333333,2442.0,4.046666666666667,3690.0,4.16,5024.0,4.446666666666667,5258.0,4.154222959627083,49.0
M,M40,1190.0,3.966666666666667,2381.0,3.97,3637.0,4.1866666666666665,5004.0,4.556666666666667,5259.0,4.155013036264518,44.0
M,M40,1212.0,4.04,2419.0,4.023333333333333,3677.0,4.193333333333333,5020.0,4.476666666666668,5259.0,4.155013036264518,46.0
K,K40,1224.0,4.08,2437.0,4.043333333333333,3690.0,4.176666666666667,5020.0,4.433333333333334,5261.0,4.156593189539385,42.0
M,M40,1215.0,4.05,2412.0,3.99,3668.0,4.1866666666666665,5016.0,4.493333333333334,5263.0,4.158173342814253,43.0
M,M50,1220.0,4.066666666666666,2430.0,4.033333333333333,3674.0,4.1466666666666665,5027.0,4.510000000000001,5264.0,4.158963419451687,52.0
M,M40,1183.0,3.943333333333333,2380.0,3.99,3647.0,4.223333333333334,5019.0,4.573333333333333,5266.0,4.160543572726555,46.0
M,M40,1196.0,3.9866666666666655,2355.0,3.8633333333333337,3605.0,4.166666666666667,4996.0,4.636666666666667,5266.0,4.160543572726555,47.0
M,M30,1127.0,3.756666666666667,2269.0,3.806666666666666,3567.0,4.326666666666667,5011.0,4.8133333333333335,5267.0,4.161333649363988,33.0
M,M20,1225.0,4.083333333333333,2411.0,3.953333333333333,3679.0,4.226666666666667,5028.0,4.496666666666667,5268.0,4.162123726001423,29.0
M,M40,1155.0,3.85,2375.0,4.066666666666666,3648.0,4.243333333333333,5024.0,4.586666666666667,5269.0,4.162913802638856,44.0
M,M40,1153.0,3.843333333333333,2323.0,3.9,3575.0,4.173333333333334,5007.0,4.7733333333333325,5270.0,4.16370387927629,43.0
M,M30,1212.0,4.04,2436.0,4.08,3716.0,4.266666666666667,5044.0,4.426666666666667,5270.0,4.16370387927629,40.0
M,M30,1172.0,3.9066666666666663,2332.0,3.8666666666666663,3575.0,4.1433333333333335,5010.0,4.783333333333333,5272.0,4.165284032551158,38.0
M,M20,1195.0,3.983333333333333,2399.0,4.013333333333334,3664.0,4.216666666666667,5023.0,4.53,5273.0,4.166074109188592,29.0
M,M30,1239.0,4.13,2449.0,4.033333333333333,3703.0,4.180000000000001,5035.0,4.44,5273.0,4.166074109188592,34.0
M,M40,1194.0,3.98,2379.0,3.95,3647.0,4.226666666666667,5022.0,4.583333333333333,5274.0,4.166864185826025,47.0
M,M20,1231.0,4.1033333333333335,2456.0,4.083333333333333,3699.0,4.1433333333333335,5043.0,4.48,5279.0,4.170814569013194,27.0
M,M40,1165.0,3.883333333333333,2349.0,3.9466666666666663,3632.0,4.276666666666667,5045.0,4.71,5283.0,4.17397487556293,42.0
M,M30,1240.0,4.133333333333334,2459.0,4.0633333333333335,3731.0,4.24,5055.0,4.413333333333333,5285.0,4.175555028837797,36.0
M,M40,1239.0,4.13,2445.0,4.02,3692.0,4.156666666666667,5042.0,4.5,5286.0,4.176345105475232,47.0
M,M40,1237.0,4.123333333333333,2455.0,4.06,3716.0,4.203333333333333,5045.0,4.430000000000001,5288.0,4.177925258750099,45.0
M,M40,1236.0,4.12,2467.0,4.1033333333333335,3717.0,4.166666666666667,5049.0,4.44,5289.0,4.178715335387533,47.0
M,M30,1253.0,4.176666666666667,2452.0,3.996666666666667,3689.0,4.123333333333333,5038.0,4.496666666666667,5290.0,4.179505412024967,34.0
M,M40,1212.0,4.04,2410.0,3.993333333333333,3653.0,4.1433333333333335,5041.0,4.626666666666667,5291.0,4.1802954886624,50.0
M,M30,1229.0,4.096666666666667,2467.0,4.126666666666667,3724.0,4.19,5058.0,4.446666666666667,5292.0,4.181085565299834,35.0
M,M30,1261.0,4.203333333333333,2473.0,4.04,3710.0,4.123333333333333,5043.0,4.443333333333333,5292.0,4.181085565299834,37.0
M,M30,1233.0,4.11,2448.0,4.05,3720.0,4.24,5053.0,4.443333333333333,5294.0,4.182665718574702,34.0
M,M30,1243.0,4.1433333333333335,2443.0,4.0,3697.0,4.180000000000001,5056.0,4.53,5295.0,4.183455795212136,38.0
M,M40,1214.0,4.046666666666667,2429.0,4.05,3707.0,4.26,5056.0,4.496666666666667,5298.0,4.185826025124437,42.0
M,M30,1236.0,4.12,2437.0,4.003333333333333,3688.0,4.17,5050.0,4.54,5298.0,4.185826025124437,34.0
M,M30,1232.0,4.1066666666666665,2442.0,4.033333333333333,3711.0,4.23,5059.0,4.493333333333334,5299.0,4.186616101761872,31.0
M,M30,1233.0,4.11,2443.0,4.033333333333333,3703.0,4.2,5061.0,4.526666666666667,5301.0,4.188196255036739,35.0
M,M40,1226.0,4.086666666666667,2430.0,4.013333333333334,3690.0,4.2,5042.0,4.506666666666666,5301.0,4.188196255036739,50.0
M,M30,1255.0,4.183333333333334,2490.0,4.116666666666666,3779.0,4.296666666666667,5079.0,4.333333333333333,5303.0,4.189776408311606,32.0
M,M40,1240.0,4.133333333333334,2459.0,4.0633333333333335,3747.0,4.293333333333334,5069.0,4.406666666666666,5305.0,4.191356561586474,46.0
M,M20,1217.0,4.056666666666667,2427.0,4.033333333333333,3682.0,4.183333333333334,5047.0,4.55,5305.0,4.191356561586474,24.0
M,M30,1218.0,4.06,2416.0,3.993333333333333,3673.0,4.19,5054.0,4.6033333333333335,5306.0,4.192146638223908,38.0
M,M30,1246.0,4.153333333333333,2470.0,4.08,3730.0,4.2,5059.0,4.430000000000001,5307.0,4.192936714861342,33.0
M,M40,1229.0,4.096666666666667,2448.0,4.0633333333333335,3721.0,4.243333333333333,5073.0,4.506666666666666,5308.0,4.193726791498776,46.0
M,M40,1242.0,4.14,2463.0,4.069999999999999,3714.0,4.17,5056.0,4.473333333333333,5310.0,4.195306944773644,41.0
M,M40,1239.0,4.13,2465.0,4.086666666666667,3730.0,4.216666666666667,5076.0,4.486666666666666,5313.0,4.1976771746859445,45.0
M,M40,1125.0,3.75,2301.0,3.92,3581.0,4.266666666666667,5032.0,4.836666666666667,5315.0,4.1992573279608125,44.0
M,M40,1273.0,4.243333333333333,2505.0,4.1066666666666665,3749.0,4.1466666666666665,5078.0,4.430000000000001,5318.0,4.201627557873114,41.0
M,M40,1205.0,4.016666666666667,2416.0,4.036666666666666,3699.0,4.276666666666667,5072.0,4.576666666666667,5320.0,4.203207711147981,45.0
M,M30,1213.0,4.043333333333333,2421.0,4.026666666666666,3684.0,4.21,5067.0,4.61,5320.0,4.203207711147981,35.0
M,M30,1236.0,4.12,2465.0,4.096666666666667,3725.0,4.2,5081.0,4.52,5321.0,4.203997787785416,35.0
M,M40,1250.0,4.166666666666667,2490.0,4.133333333333334,3787.0,4.323333333333333,5086.0,4.33,5322.0,4.204787864422849,45.0
M,M40,1245.0,4.15,2466.0,4.069999999999999,3727.0,4.203333333333333,5081.0,4.513333333333334,5322.0,4.204787864422849,43.0
M,M40,1267.0,4.223333333333334,2485.0,4.06,3750.0,4.216666666666667,5089.0,4.463333333333334,5326.0,4.207948170972585,43.0
M,M40,1239.0,4.13,2458.0,4.0633333333333335,3724.0,4.22,5079.0,4.516666666666667,5327.0,4.208738247610018,50.0
M,M30,1187.0,3.9566666666666666,2383.0,3.9866666666666655,3669.0,4.286666666666666,5071.0,4.673333333333333,5327.0,4.208738247610018,33.0
M,M30,1246.0,4.153333333333333,2469.0,4.076666666666666,3730.0,4.203333333333333,5084.0,4.513333333333334,5328.0,4.209528324247453,35.0
M,M40,1208.0,4.026666666666666,2406.0,3.993333333333333,3671.0,4.216666666666667,5068.0,4.656666666666666,5329.0,4.210318400884886,43.0
M,M30,1256.0,4.1866666666666665,2476.0,4.066666666666666,3740.0,4.213333333333334,5098.0,4.526666666666667,5334.0,4.214268784072055,32.0
M,M40,1234.0,4.113333333333333,2446.0,4.04,3722.0,4.253333333333333,5098.0,4.586666666666667,5336.0,4.215848937346923,47.0
M,M40,1243.0,4.1433333333333335,2441.0,3.993333333333333,3703.0,4.206666666666667,5087.0,4.613333333333333,5336.0,4.215848937346923,43.0
M,M40,1191.0,3.97,2384.0,3.9766666666666666,3647.0,4.21,5060.0,4.71,5336.0,4.215848937346923,45.0
M,M50,1237.0,4.123333333333333,2456.0,4.0633333333333335,3727.0,4.236666666666666,5092.0,4.55,5341.0,4.219799320534092,52.0
M,M50,1230.0,4.1,2452.0,4.073333333333333,3713.0,4.203333333333333,5092.0,4.596666666666667,5342.0,4.220589397171526,54.0
M,M20,1234.0,4.113333333333333,2447.0,4.043333333333333,3699.0,4.173333333333334,5098.0,4.663333333333333,5343.0,4.22137947380896,23.0
M,M30,1243.0,4.1433333333333335,2464.0,4.069999999999999,3738.0,4.246666666666667,5099.0,4.536666666666666,5345.0,4.222959627083827,31.0
M,M40,1224.0,4.08,2446.0,4.073333333333333,3719.0,4.243333333333333,5101.0,4.6066666666666665,5348.0,4.225329856996129,43.0
M,M40,1233.0,4.11,2451.0,4.06,3720.0,4.23,5110.0,4.633333333333334,5349.0,4.226119933633563,47.0
M,M40,1223.0,4.076666666666666,2435.0,4.04,3716.0,4.27,5105.0,4.63,5351.0,4.22770008690843,42.0
M,M30,1236.0,4.12,2454.0,4.06,3736.0,4.2733333333333325,5112.0,4.586666666666667,5351.0,4.22770008690843,36.0
M,M40,1242.0,4.14,2463.0,4.069999999999999,3737.0,4.246666666666667,5110.0,4.576666666666667,5352.0,4.228490163545865,47.0
M,M30,1140.0,3.8,2348.0,4.026666666666666,3648.0,4.333333333333333,5113.0,4.883333333333334,5352.0,4.228490163545865,38.0
M,M20,1238.0,4.126666666666667,2458.0,4.066666666666666,3731.0,4.243333333333333,5109.0,4.593333333333334,5354.0,4.230070316820732,20.0
M,M20,1226.0,4.086666666666667,2451.0,4.083333333333333,3725.0,4.246666666666667,5112.0,4.623333333333333,5357.0,4.2324405467330335,25.0
M,M20,1297.0,4.323333333333333,2504.0,4.023333333333333,3747.0,4.1433333333333335,5102.0,4.516666666666667,5358.0,4.233230623370467,25.0
M,M30,1256.0,4.1866666666666665,2486.0,4.1,3765.0,4.263333333333334,5120.0,4.516666666666667,5358.0,4.233230623370467,36.0
M,M40,1280.0,4.266666666666667,2496.0,4.053333333333333,3749.0,4.176666666666667,5111.0,4.54,5359.0,4.234020700007901,42.0
M,M40,1228.0,4.093333333333333,2467.0,4.13,3766.0,4.33,5120.0,4.513333333333334,5359.0,4.234020700007901,42.0
M,M30,1233.0,4.11,2454.0,4.069999999999999,3721.0,4.223333333333334,5118.0,4.656666666666666,5360.0,4.234810776645335,35.0
M,M30,1289.0,4.296666666666667,2522.0,4.11,3794.0,4.24,5135.0,4.47,5361.0,4.235600853282769,31.0
M,M50,1256.0,4.1866666666666665,2471.0,4.05,3757.0,4.286666666666666,5118.0,4.536666666666666,5362.0,4.236390929920202,51.0
M,M30,1250.0,4.166666666666667,2480.0,4.1,3780.0,4.333333333333333,5130.0,4.5,5362.0,4.236390929920202,39.0
M,M50,1221.0,4.069999999999999,2447.0,4.086666666666667,3718.0,4.236666666666666,5113.0,4.65,5363.0,4.237181006557637,51.0
M,M50,1241.0,4.136666666666667,2460.0,4.0633333333333335,3731.0,4.236666666666666,5115.0,4.613333333333333,5364.0,4.23797108319507,57.0
M,M40,1220.0,4.066666666666666,2445.0,4.083333333333333,3729.0,4.28,5115.0,4.62,5364.0,4.23797108319507,47.0
M,M30,1221.0,4.069999999999999,2450.0,4.096666666666667,3740.0,4.3,5123.0,4.61,5365.0,4.238761159832504,40.0
M,M40,1230.0,4.1,2450.0,4.066666666666666,3723.0,4.243333333333333,5117.0,4.6466666666666665,5366.0,4.2395512364699375,41.0
M,M20,1239.0,4.13,2459.0,4.066666666666666,3710.0,4.17,5102.0,4.64,5366.0,4.2395512364699375,30.0
M,M30,1248.0,4.16,2484.0,4.12,3785.0,4.336666666666667,5139.0,4.513333333333334,5368.0,4.2411313897448055,38.0
M,M50,1245.0,4.15,2483.0,4.126666666666667,3765.0,4.2733333333333325,5131.0,4.553333333333333,5368.0,4.2411313897448055,53.0
M,M40,1270.0,4.233333333333333,2478.0,4.026666666666666,3777.0,4.33,5133.0,4.52,5370.0,4.242711543019673,42.0
M,M30,1228.0,4.093333333333333,2472.0,4.1466666666666665,3735.0,4.21,5130.0,4.65,5375.0,4.246661926206842,40.0
M,M20,1231.0,4.1033333333333335,2456.0,4.083333333333333,3727.0,4.236666666666666,5139.0,4.706666666666666,5375.0,4.246661926206842,27.0
M,M40,1251.0,4.17,2490.0,4.13,3788.0,4.326666666666667,5140.0,4.506666666666666,5376.0,4.247452002844276,49.0
M,M50,1228.0,4.093333333333333,2455.0,4.09,3740.0,4.283333333333333,5131.0,4.636666666666667,5376.0,4.247452002844276,56.0
M,M30,1223.0,4.076666666666666,2446.0,4.076666666666666,3725.0,4.263333333333334,5120.0,4.65,5377.0,4.2482420794817095,37.0
M,M40,1197.0,3.99,2400.0,4.01,3678.0,4.26,5115.0,4.79,5377.0,4.2482420794817095,42.0
M,M30,1234.0,4.113333333333333,2464.0,4.1,3753.0,4.296666666666667,5130.0,4.59,5378.0,4.249032156119144,37.0
M,M30,1250.0,4.166666666666667,2485.0,4.116666666666666,3785.0,4.333333333333333,5142.0,4.5233333333333325,5379.0,4.2498222327565776,39.0
M,M50,1260.0,4.2,2486.0,4.086666666666667,3759.0,4.243333333333333,5127.0,4.5600000000000005,5380.0,4.250612309394011,54.0
M,M20,1230.0,4.1,2452.0,4.073333333333333,3716.0,4.213333333333334,5129.0,4.71,5380.0,4.250612309394011,22.0
K,K30,1253.0,4.176666666666667,2491.0,4.126666666666667,3776.0,4.283333333333333,5145.0,4.5633333333333335,5381.0,4.251402386031446,36.0
M,M40,1198.0,3.993333333333333,2400.0,4.006666666666667,3687.0,4.29,5137.0,4.833333333333333,5381.0,4.251402386031446,49.0
M,M40,1244.0,4.1466666666666665,2486.0,4.14,3786.0,4.333333333333333,5133.0,4.489999999999999,5382.0,4.252192462668879,41.0
M,M30,1271.0,4.236666666666666,2496.0,4.083333333333333,3758.0,4.206666666666667,5136.0,4.593333333333334,5384.0,4.253772615943747,31.0
M,M30,1197.0,3.99,2415.0,4.06,3701.0,4.286666666666666,5125.0,4.746666666666667,5384.0,4.253772615943747,35.0
K,K40,1216.0,4.053333333333333,2458.0,4.14,3766.0,4.36,5147.0,4.6033333333333335,5384.0,4.253772615943747,45.0
M,M40,1245.0,4.15,2479.0,4.113333333333333,3777.0,4.326666666666667,5137.0,4.533333333333333,5384.0,4.253772615943747,46.0
M,M40,1234.0,4.113333333333333,2434.0,4.0,3706.0,4.24,5119.0,4.71,5385.0,4.254562692581181,47.0
M,M30,1267.0,4.223333333333334,2499.0,4.1066666666666665,3786.0,4.29,5149.0,4.543333333333334,5388.0,4.2569329224934815,39.0
M,M30,1243.0,4.1433333333333335,2464.0,4.069999999999999,3743.0,4.263333333333334,5143.0,4.666666666666667,5390.0,4.25851307576835,37.0
M,M20,1182.0,3.94,2387.0,4.016666666666667,3733.0,4.486666666666666,5141.0,4.693333333333333,5390.0,4.25851307576835,24.0
M,M30,1252.0,4.173333333333334,2491.0,4.13,3789.0,4.326666666666667,5143.0,4.513333333333334,5390.0,4.25851307576835,32.0
M,M40,1285.0,4.283333333333333,2513.0,4.093333333333333,3779.0,4.22,5144.0,4.55,5391.0,4.259303152405783,44.0
M,M30,1296.0,4.319999999999999,2561.0,4.216666666666667,3840.0,4.263333333333334,5165.0,4.416666666666667,5392.0,4.260093229043218,31.0
M,M30,1236.0,4.12,2474.0,4.126666666666667,3773.0,4.33,5139.0,4.553333333333333,5393.0,4.260883305680651,32.0
M,M50,1249.0,4.163333333333333,2489.0,4.133333333333334,3774.0,4.283333333333333,5164.0,4.633333333333334,5399.0,4.265623765505255,53.0
M,M40,1258.0,4.193333333333333,2491.0,4.11,3781.0,4.3,5151.0,4.566666666666666,5399.0,4.265623765505255,42.0
M,M30,1268.0,4.226666666666667,2498.0,4.1,3800.0,4.34,5158.0,4.526666666666667,5399.0,4.265623765505255,38.0
M,M40,1270.0,4.233333333333333,2490.0,4.066666666666666,3745.0,4.183333333333334,5135.0,4.633333333333334,5399.0,4.265623765505255,43.0
M,M20,1279.0,4.263333333333334,2523.0,4.1466666666666665,3800.0,4.256666666666667,5160.0,4.533333333333333,5402.0,4.267993995417556,25.0
K,K20,1192.0,3.9733333333333336,2406.0,4.046666666666667,3688.0,4.2733333333333325,5106.0,4.726666666666668,5402.0,4.267993995417556,27.0
M,M20,1218.0,4.06,2436.0,4.06,3712.0,4.253333333333333,5137.0,4.75,5403.0,4.26878407205499,28.0
M,M30,1259.0,4.196666666666667,2484.0,4.083333333333333,3780.0,4.319999999999999,5156.0,4.586666666666667,5404.0,4.269574148692423,32.0
M,M20,1267.0,4.223333333333334,2497.0,4.1,3787.0,4.3,5167.0,4.6,5406.0,4.27115430196729,29.0
M,M30,1240.0,4.133333333333334,2483.0,4.1433333333333335,3776.0,4.3100000000000005,5151.0,4.583333333333333,5406.0,4.27115430196729,36.0
M,M40,1250.0,4.166666666666667,2489.0,4.13,3789.0,4.333333333333333,5152.0,4.543333333333334,5407.0,4.271944378604725,43.0
M,M30,1237.0,4.123333333333333,2470.0,4.11,3759.0,4.296666666666667,5154.0,4.65,5409.0,4.273524531879592,37.0
M,M40,1273.0,4.243333333333333,2490.0,4.056666666666667,3755.0,4.216666666666667,5145.0,4.633333333333334,5410.0,4.2743146085170265,46.0
M,M30,1242.0,4.14,2483.0,4.136666666666667,3771.0,4.293333333333334,5165.0,4.6466666666666665,5412.0,4.275894761791894,34.0
M,M20,1212.0,4.04,2429.0,4.056666666666667,3720.0,4.303333333333333,5145.0,4.75,5414.0,4.277474915066762,27.0
M,M40,1180.0,3.933333333333333,2401.0,4.069999999999999,3694.0,4.3100000000000005,5145.0,4.836666666666667,5417.0,4.279845144979063,43.0
M,M30,1307.0,4.3566666666666665,2559.0,4.173333333333334,3847.0,4.293333333333334,5191.0,4.48,5418.0,4.280635221616497,33.0
M,M30,1206.0,4.02,2448.0,4.14,3731.0,4.276666666666667,5165.0,4.78,5419.0,4.281425298253931,31.0
M,M40,1234.0,4.113333333333333,2447.0,4.043333333333333,3715.0,4.226666666666667,5166.0,4.836666666666667,5420.0,4.282215374891365,44.0
M,M40,1315.0,4.383333333333334,2564.0,4.163333333333333,3828.0,4.213333333333334,5181.0,4.510000000000001,5420.0,4.282215374891365,43.0
M,M40,1283.0,4.276666666666667,2524.0,4.136666666666667,3799.0,4.25,5182.0,4.61,5420.0,4.282215374891365,45.0
M,M40,1252.0,4.173333333333334,2490.0,4.126666666666667,3789.0,4.33,5167.0,4.593333333333334,5421.0,4.283005451528799,45.0
M,M50,1304.0,4.346666666666667,2547.0,4.1433333333333335,3824.0,4.256666666666667,5180.0,4.52,5423.0,4.284585604803667,54.0
M,M40,1298.0,4.326666666666667,2556.0,4.193333333333333,3849.0,4.3100000000000005,5197.0,4.493333333333334,5423.0,4.284585604803667,42.0
M,M40,1273.0,4.243333333333333,2501.0,4.093333333333333,3788.0,4.29,5173.0,4.616666666666666,5423.0,4.284585604803667,41.0
M,M50,1221.0,4.069999999999999,2448.0,4.09,3738.0,4.3,5163.0,4.75,5424.0,4.2853756814411,53.0
M,M50,1265.0,4.216666666666667,2496.0,4.1033333333333335,3781.0,4.283333333333333,5170.0,4.63,5427.0,4.287745911353401,51.0
M,M40,1248.0,4.16,2492.0,4.1466666666666665,3789.0,4.323333333333333,5167.0,4.593333333333334,5430.0,4.290116141265703,46.0
M,M40,1274.0,4.246666666666667,2502.0,4.093333333333333,3788.0,4.286666666666666,5174.0,4.62,5432.0,4.2916962945405706,41.0
M,M30,1272.0,4.24,2530.0,4.193333333333333,3820.0,4.3,5187.0,4.556666666666667,5433.0,4.292486371178004,31.0
M,M30,1295.0,4.316666666666666,2551.0,4.1866666666666665,3826.0,4.25,5208.0,4.6066666666666665,5437.0,4.29564667772774,39.0
M,M40,1251.0,4.17,2493.0,4.14,3787.0,4.3133333333333335,5183.0,4.653333333333333,5437.0,4.29564667772774,46.0
M,M50,1229.0,4.096666666666667,2449.0,4.066666666666666,3735.0,4.286666666666666,5170.0,4.783333333333333,5438.0,4.296436754365174,54.0
M,M50,1264.0,4.213333333333334,2507.0,4.1433333333333335,3809.0,4.34,5190.0,4.6033333333333335,5439.0,4.297226831002607,54.0
M,M40,1285.0,4.283333333333333,2541.0,4.1866666666666665,3826.0,4.283333333333333,5202.0,4.586666666666667,5439.0,4.297226831002607,49.0
M,M40,1241.0,4.136666666666667,2463.0,4.073333333333333,3740.0,4.256666666666667,5172.0,4.7733333333333325,5443.0,4.300387137552344,46.0
M,M20,1395.0,4.65,2671.0,4.253333333333333,3935.0,4.213333333333334,5210.0,4.25,5445.0,4.301967290827211,24.0
K,K50,1240.0,4.133333333333334,2476.0,4.12,3783.0,4.3566666666666665,5191.0,4.693333333333333,5448.0,4.304337520739511,57.0
M,M40,1235.0,4.116666666666666,2456.0,4.069999999999999,3725.0,4.23,5188.0,4.876666666666667,5448.0,4.304337520739511,46.0
M,M30,1209.0,4.03,2428.0,4.0633333333333335,3728.0,4.333333333333333,5178.0,4.833333333333333,5449.0,4.305127597376946,38.0
M,M30,1284.0,4.28,2536.0,4.173333333333334,3811.0,4.25,5185.0,4.58,5449.0,4.305127597376946,38.0
M,M20,1203.0,4.01,2467.0,4.213333333333334,3787.0,4.4,5198.0,4.703333333333333,5450.0,4.305917674014379,30.0
M,M30,1217.0,4.056666666666667,2460.0,4.1433333333333335,3786.0,4.42,5196.0,4.7,5453.0,4.308287903926681,37.0
M,M30,1283.0,4.276666666666667,2540.0,4.19,3818.0,4.26,5193.0,4.583333333333333,5454.0,4.309077980564115,39.0
M,M50,1267.0,4.223333333333334,2502.0,4.116666666666666,3802.0,4.333333333333333,5210.0,4.693333333333333,5456.0,4.310658133838983,51.0
M,M40,1268.0,4.226666666666667,2508.0,4.133333333333334,3809.0,4.336666666666667,5204.0,4.65,5457.0,4.311448210476416,46.0
M,M30,1220.0,4.066666666666666,2421.0,4.003333333333333,3708.0,4.29,5194.0,4.953333333333333,5459.0,4.313028363751284,32.0
M,M40,1267.0,4.223333333333334,2504.0,4.123333333333333,3789.0,4.283333333333333,5194.0,4.683333333333334,5459.0,4.313028363751284,49.0
M,M30,1226.0,4.086666666666667,2451.0,4.083333333333333,3760.0,4.363333333333333,5198.0,4.793333333333334,5461.0,4.314608517026152,36.0
M,M40,1176.0,3.92,2418.0,4.14,3722.0,4.346666666666667,5180.0,4.86,5462.0,4.315398593663586,50.0
M,M30,1240.0,4.133333333333334,2471.0,4.1033333333333335,3775.0,4.346666666666667,5197.0,4.739999999999999,5463.0,4.31618867030102,35.0
M,M40,1237.0,4.123333333333333,2463.0,4.086666666666667,3741.0,4.26,5179.0,4.793333333333334,5463.0,4.31618867030102,41.0
M,M30,1253.0,4.176666666666667,2512.0,4.196666666666667,3825.0,4.376666666666667,5225.0,4.666666666666667,5467.0,4.319348976850756,31.0
M,M30,1184.0,3.9466666666666663,2417.0,4.11,3729.0,4.373333333333333,5195.0,4.886666666666667,5469.0,4.320929130125622,32.0
M,M40,1259.0,4.196666666666667,2486.0,4.09,3789.0,4.343333333333334,5225.0,4.786666666666666,5472.0,4.323299360037924,42.0
M,M20,1240.0,4.133333333333334,2489.0,4.163333333333333,3787.0,4.326666666666667,5203.0,4.72,5472.0,4.323299360037924,28.0
M,M30,1278.0,4.26,2534.0,4.1866666666666665,3841.0,4.3566666666666665,5215.0,4.58,5473.0,4.324089436675357,38.0
M,M40,1233.0,4.11,2484.0,4.17,3794.0,4.366666666666666,5218.0,4.746666666666667,5473.0,4.324089436675357,41.0
M,M30,1266.0,4.22,2514.0,4.16,3814.0,4.333333333333333,5227.0,4.71,5474.0,4.324879513312792,39.0
M,M40,1260.0,4.2,2507.0,4.156666666666667,3829.0,4.406666666666666,5221.0,4.64,5476.0,4.326459666587659,45.0
M,M30,1266.0,4.22,2510.0,4.1466666666666665,3816.0,4.3533333333333335,5216.0,4.666666666666667,5478.0,4.328039819862527,32.0
K,K40,1281.0,4.27,2540.0,4.196666666666667,3830.0,4.3,5237.0,4.69,5478.0,4.328039819862527,48.0
M,M30,1160.0,3.8666666666666663,2359.0,3.996666666666667,3663.0,4.346666666666667,5207.0,5.1466666666666665,5479.0,4.32882989649996,39.0
M,M30,1281.0,4.27,2548.0,4.223333333333334,3831.0,4.276666666666667,5225.0,4.6466666666666665,5479.0,4.32882989649996,39.0
M,M30,1247.0,4.156666666666667,2486.0,4.13,3824.0,4.46,5238.0,4.713333333333334,5480.0,4.329619973137395,35.0
M,M40,1258.0,4.193333333333333,2501.0,4.1433333333333335,3814.0,4.376666666666667,5222.0,4.693333333333333,5483.0,4.331990203049696,41.0
M,M30,1228.0,4.093333333333333,2457.0,4.096666666666667,3761.0,4.346666666666667,5211.0,4.833333333333333,5487.0,4.335150509599432,40.0
K,K50,1281.0,4.27,2527.0,4.153333333333333,3836.0,4.363333333333333,5233.0,4.656666666666666,5487.0,4.335150509599432,55.0
M,M30,1284.0,4.28,2549.0,4.216666666666667,3876.0,4.423333333333333,5254.0,4.593333333333334,5488.0,4.335940586236865,35.0
M,M30,1268.0,4.226666666666667,2507.0,4.13,3797.0,4.3,5224.0,4.756666666666666,5488.0,4.335940586236865,33.0
M,M20,1219.0,4.0633333333333335,2491.0,4.24,3809.0,4.3933333333333335,5231.0,4.739999999999999,5490.0,4.337520739511733,24.0
M,M40,1292.0,4.306666666666667,2549.0,4.19,3843.0,4.3133333333333335,5237.0,4.6466666666666665,5495.0,4.341471122698902,50.0
M,M30,1257.0,4.19,2502.0,4.15,3820.0,4.3933333333333335,5252.0,4.7733333333333325,5496.0,4.342261199336336,32.0
